ARQUIVO;COMPETENCIA_PASTA;EH_MOVIMENTACAO;TEM_SALARIO;QTD_COLS_REAIS;QTD_COLS_VIRTUAIS;STATUS;COLUNAS_REAIS;COLUNAS_VIRTUAIS
s3://bronze/caged_mov/ano_hive=2020/mes_hive=11/caged_mov_202011.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2020/mes_hive=12/caged_mov_202012.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=01/caged_mov_202101.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=02/caged_mov_202102.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=03/caged_mov_202103.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=04/caged_mov_202104.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=05/caged_mov_202105.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=06/caged_mov_202106.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=07/caged_mov_202107.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=08/caged_mov_202108.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=09/caged_mov_202109.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=10/caged_mov_202110.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=11/caged_mov_202111.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2021/mes_hive=12/caged_mov_202112.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=01/caged_mov_202201.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=02/caged_mov_202202.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=03/caged_mov_202203.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=04/caged_mov_202204.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=05/caged_mov_202205.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=06/caged_mov_202206.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=07/caged_mov_202207.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=08/caged_mov_202208.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=09/caged_mov_202209.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=10/caged_mov_202210.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=11/caged_mov_202211.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2022/mes_hive=12/caged_mov_202212.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2023/mes_hive=01/caged_mov_202301.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2023/mes_hive=02/caged_mov_202302.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2023/mes_hive=03/caged_mov_202303.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2023/mes_hive=04/caged_mov_202304.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2023/mes_hive=05/caged_mov_202305.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2023/mes_hive=06/caged_mov_202306.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2023/mes_hive=07/caged_mov_202307.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_mov/ano_hive=2023/mes_hive=08/caged_mov_202308.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
