ARQUIVO;COMPETENCIA_PASTA;EH_MOVIMENTACAO;TEM_SALARIO;QTD_COLS_REAIS;QTD_COLS_VIRTUAIS;STATUS;COLUNAS_REAIS;COLUNAS_VIRTUAIS
s3://bronze/caged_for/ano_hive=2020/mes_hive=12/caged_for_202012.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=01/caged_for_202101.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=02/caged_for_202102.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=03/caged_for_202103.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=04/caged_for_202104.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=05/caged_for_202105.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=06/caged_for_202106.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=07/caged_for_202107.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=08/caged_for_202108.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=09/caged_for_202109.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=10/caged_for_202110.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=11/caged_for_202111.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2021/mes_hive=12/caged_for_202112.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=01/caged_for_202201.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=02/caged_for_202202.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=03/caged_for_202203.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=04/caged_for_202204.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=05/caged_for_202205.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=06/caged_for_202206.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=07/caged_for_202207.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=08/caged_for_202208.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=09/caged_for_202209.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=10/caged_for_202210.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=11/caged_for_202211.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2022/mes_hive=12/caged_for_202212.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=01/caged_for_202301.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=02/caged_for_202302.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=03/caged_for_202303.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=04/caged_for_202304.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=05/caged_for_202305.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=06/caged_for_202306.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=07/caged_for_202307.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=08/caged_for_202308.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_for/ano_hive=2023/mes_hive=09/caged_for_202309.parquet;N/A;False;True;31;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
